,Lon,Lat,grid_coords
4700,-77.125,5.125,"(20, 65)"
4701,-77.125,5.375,"(21, 65)"
4702,-77.125,5.625,"(22, 65)"
4703,-77.125,5.875,"(23, 65)"
4704,-77.125,6.125,"(24, 65)"
4705,-77.125,6.375,"(25, 65)"
4706,-77.125,6.625,"(26, 65)"
4707,-77.125,6.875,"(27, 65)"
4708,-77.125,7.125,"(28, 65)"
4709,-77.125,7.375,"(29, 65)"
4710,-77.125,7.625,"(30, 65)"
4711,-77.125,7.875,"(31, 65)"
4712,-77.125,8.125,"(32, 65)"
4713,-77.125,8.375,"(33, 65)"
4714,-77.125,8.625,"(34, 65)"
4715,-77.125,8.875,"(35, 65)"
4716,-77.125,9.125,"(36, 65)"
4717,-77.125,9.375,"(37, 65)"
4718,-77.125,9.625,"(38, 65)"
4719,-77.125,9.875,"(39, 65)"
4720,-77.125,10.125,"(40, 65)"
4721,-77.125,10.375,"(41, 65)"
4722,-77.125,10.625,"(42, 65)"
4723,-77.125,10.875,"(43, 65)"
4724,-77.125,11.125,"(44, 65)"
4725,-77.125,11.375,"(45, 65)"
4726,-77.125,11.625,"(46, 65)"
4727,-77.125,11.875,"(47, 65)"
4728,-77.125,12.125,"(48, 65)"
4729,-77.125,12.375,"(49, 65)"
4730,-77.125,12.625,"(50, 65)"
4731,-77.125,12.875,"(51, 65)"
4732,-77.125,13.125,"(52, 65)"
4733,-77.125,13.375,"(53, 65)"
4734,-77.125,13.625,"(54, 65)"
4735,-77.125,13.875,"(55, 65)"
4736,-77.125,14.125,"(56, 65)"
4737,-77.125,14.375,"(57, 65)"
4738,-77.125,14.625,"(58, 65)"
4739,-77.125,14.875,"(59, 65)"
4740,-77.125,15.125,"(60, 65)"
4741,-77.125,15.375,"(61, 65)"
4742,-77.125,15.625,"(62, 65)"
4743,-77.125,15.875,"(63, 65)"
4744,-77.125,16.125,"(64, 65)"
4745,-77.125,16.375,"(65, 65)"
4746,-77.125,16.625,"(66, 65)"
4747,-77.125,16.875,"(67, 65)"
4748,-77.125,17.125,"(68, 65)"
4749,-77.125,17.375,"(69, 65)"
4750,-77.125,17.625,"(70, 65)"
4751,-77.125,17.875,"(71, 65)"
4752,-76.875,0.125,"(0, 66)"
4753,-76.875,0.375,"(1, 66)"
4754,-76.875,0.625,"(2, 66)"
4755,-76.875,0.875,"(3, 66)"
4756,-76.875,1.125,"(4, 66)"
4757,-76.875,1.375,"(5, 66)"
4758,-76.875,1.625,"(6, 66)"
4759,-76.875,1.875,"(7, 66)"
4760,-76.875,2.125,"(8, 66)"
4761,-76.875,2.375,"(9, 66)"
4762,-76.875,2.625,"(10, 66)"
4763,-76.875,2.875,"(11, 66)"
4764,-76.875,3.125,"(12, 66)"
4765,-76.875,3.375,"(13, 66)"
4766,-76.875,3.625,"(14, 66)"
4767,-76.875,3.875,"(15, 66)"
4768,-76.875,4.125,"(16, 66)"
4769,-76.875,4.375,"(17, 66)"
4770,-76.875,4.625,"(18, 66)"
4771,-76.875,4.875,"(19, 66)"
4772,-76.875,5.125,"(20, 66)"
4773,-76.875,5.375,"(21, 66)"
4774,-76.875,5.625,"(22, 66)"
4775,-76.875,5.875,"(23, 66)"
4776,-76.875,6.125,"(24, 66)"
4777,-76.875,6.375,"(25, 66)"
4778,-76.875,6.625,"(26, 66)"
4779,-76.875,6.875,"(27, 66)"
4780,-76.875,7.125,"(28, 66)"
4781,-76.875,7.375,"(29, 66)"
4782,-76.875,7.625,"(30, 66)"
4783,-76.875,7.875,"(31, 66)"
4784,-76.875,8.125,"(32, 66)"
4785,-76.875,8.375,"(33, 66)"
4786,-76.875,8.625,"(34, 66)"
4787,-76.875,8.875,"(35, 66)"
4788,-76.875,9.125,"(36, 66)"
4789,-76.875,9.375,"(37, 66)"
4790,-76.875,9.625,"(38, 66)"
4791,-76.875,9.875,"(39, 66)"
4792,-76.875,10.125,"(40, 66)"
4793,-76.875,10.375,"(41, 66)"
4794,-76.875,10.625,"(42, 66)"
4795,-76.875,10.875,"(43, 66)"
4796,-76.875,11.125,"(44, 66)"
4797,-76.875,11.375,"(45, 66)"
4798,-76.875,11.625,"(46, 66)"
4799,-76.875,11.875,"(47, 66)"
4800,-76.875,12.125,"(48, 66)"
4801,-76.875,12.375,"(49, 66)"
4802,-76.875,12.625,"(50, 66)"
4803,-76.875,12.875,"(51, 66)"
4804,-76.875,13.125,"(52, 66)"
4805,-76.875,13.375,"(53, 66)"
4806,-76.875,13.625,"(54, 66)"
4807,-76.875,13.875,"(55, 66)"
4808,-76.875,14.125,"(56, 66)"
4809,-76.875,14.375,"(57, 66)"
4810,-76.875,14.625,"(58, 66)"
4811,-76.875,14.875,"(59, 66)"
4812,-76.875,15.125,"(60, 66)"
4813,-76.875,15.375,"(61, 66)"
4814,-76.875,15.625,"(62, 66)"
4815,-76.875,15.875,"(63, 66)"
4816,-76.875,16.125,"(64, 66)"
4817,-76.875,16.375,"(65, 66)"
4818,-76.875,16.625,"(66, 66)"
4819,-76.875,16.875,"(67, 66)"
4820,-76.875,17.125,"(68, 66)"
4821,-76.875,17.375,"(69, 66)"
4822,-76.875,17.625,"(70, 66)"
4823,-76.875,17.875,"(71, 66)"
4824,-76.625,0.125,"(0, 67)"
4825,-76.625,0.375,"(1, 67)"
4826,-76.625,0.625,"(2, 67)"
4827,-76.625,0.875,"(3, 67)"
4828,-76.625,1.125,"(4, 67)"
4829,-76.625,1.375,"(5, 67)"
4830,-76.625,1.625,"(6, 67)"
4831,-76.625,1.875,"(7, 67)"
4832,-76.625,2.125,"(8, 67)"
4833,-76.625,2.375,"(9, 67)"
4834,-76.625,2.625,"(10, 67)"
4835,-76.625,2.875,"(11, 67)"
4836,-76.625,3.125,"(12, 67)"
4837,-76.625,3.375,"(13, 67)"
4838,-76.625,3.625,"(14, 67)"
4839,-76.625,3.875,"(15, 67)"
4840,-76.625,4.125,"(16, 67)"
4841,-76.625,4.375,"(17, 67)"
4842,-76.625,4.625,"(18, 67)"
4843,-76.625,4.875,"(19, 67)"
4844,-76.625,5.125,"(20, 67)"
4845,-76.625,5.375,"(21, 67)"
4846,-76.625,5.625,"(22, 67)"
4847,-76.625,5.875,"(23, 67)"
4848,-76.625,6.125,"(24, 67)"
4849,-76.625,6.375,"(25, 67)"
4850,-76.625,6.625,"(26, 67)"
4851,-76.625,6.875,"(27, 67)"
4852,-76.625,7.125,"(28, 67)"
4853,-76.625,7.375,"(29, 67)"
4854,-76.625,7.625,"(30, 67)"
4855,-76.625,7.875,"(31, 67)"
4856,-76.625,8.125,"(32, 67)"
4857,-76.625,8.375,"(33, 67)"
4858,-76.625,8.625,"(34, 67)"
4859,-76.625,8.875,"(35, 67)"
4860,-76.625,9.125,"(36, 67)"
4861,-76.625,9.375,"(37, 67)"
4862,-76.625,9.625,"(38, 67)"
4863,-76.625,9.875,"(39, 67)"
4864,-76.625,10.125,"(40, 67)"
4865,-76.625,10.375,"(41, 67)"
4866,-76.625,10.625,"(42, 67)"
4867,-76.625,10.875,"(43, 67)"
4868,-76.625,11.125,"(44, 67)"
4869,-76.625,11.375,"(45, 67)"
4870,-76.625,11.625,"(46, 67)"
4871,-76.625,11.875,"(47, 67)"
4872,-76.625,12.125,"(48, 67)"
4873,-76.625,12.375,"(49, 67)"
4874,-76.625,12.625,"(50, 67)"
4875,-76.625,12.875,"(51, 67)"
4876,-76.625,13.125,"(52, 67)"
4877,-76.625,13.375,"(53, 67)"
4878,-76.625,13.625,"(54, 67)"
4879,-76.625,13.875,"(55, 67)"
4880,-76.625,14.125,"(56, 67)"
4881,-76.625,14.375,"(57, 67)"
4882,-76.625,14.625,"(58, 67)"
4883,-76.625,14.875,"(59, 67)"
4884,-76.625,15.125,"(60, 67)"
4885,-76.625,15.375,"(61, 67)"
4886,-76.625,15.625,"(62, 67)"
4887,-76.625,15.875,"(63, 67)"
4888,-76.625,16.125,"(64, 67)"
4889,-76.625,16.375,"(65, 67)"
4890,-76.625,16.625,"(66, 67)"
4891,-76.625,16.875,"(67, 67)"
4892,-76.625,17.125,"(68, 67)"
4893,-76.625,17.375,"(69, 67)"
4894,-76.625,17.625,"(70, 67)"
4895,-76.625,17.875,"(71, 67)"
4896,-76.375,0.125,"(0, 68)"
4897,-76.375,0.375,"(1, 68)"
4898,-76.375,0.625,"(2, 68)"
4899,-76.375,0.875,"(3, 68)"
4900,-76.375,1.125,"(4, 68)"
4901,-76.375,1.375,"(5, 68)"
4902,-76.375,1.625,"(6, 68)"
4903,-76.375,1.875,"(7, 68)"
4904,-76.375,2.125,"(8, 68)"
4905,-76.375,2.375,"(9, 68)"
4906,-76.375,2.625,"(10, 68)"
4907,-76.375,2.875,"(11, 68)"
4908,-76.375,3.125,"(12, 68)"
4909,-76.375,3.375,"(13, 68)"
4910,-76.375,3.625,"(14, 68)"
4911,-76.375,3.875,"(15, 68)"
4912,-76.375,4.125,"(16, 68)"
4913,-76.375,4.375,"(17, 68)"
4914,-76.375,4.625,"(18, 68)"
4915,-76.375,4.875,"(19, 68)"
4916,-76.375,5.125,"(20, 68)"
4917,-76.375,5.375,"(21, 68)"
4918,-76.375,5.625,"(22, 68)"
4919,-76.375,5.875,"(23, 68)"
4920,-76.375,6.125,"(24, 68)"
4921,-76.375,6.375,"(25, 68)"
4922,-76.375,6.625,"(26, 68)"
4923,-76.375,6.875,"(27, 68)"
4924,-76.375,7.125,"(28, 68)"
4925,-76.375,7.375,"(29, 68)"
4926,-76.375,7.625,"(30, 68)"
4927,-76.375,7.875,"(31, 68)"
4928,-76.375,8.125,"(32, 68)"
4929,-76.375,8.375,"(33, 68)"
4930,-76.375,8.625,"(34, 68)"
4931,-76.375,8.875,"(35, 68)"
4932,-76.375,9.125,"(36, 68)"
4933,-76.375,9.375,"(37, 68)"
4934,-76.375,9.625,"(38, 68)"
4935,-76.375,9.875,"(39, 68)"
4936,-76.375,10.125,"(40, 68)"
4937,-76.375,10.375,"(41, 68)"
4938,-76.375,10.625,"(42, 68)"
4939,-76.375,10.875,"(43, 68)"
4940,-76.375,11.125,"(44, 68)"
4941,-76.375,11.375,"(45, 68)"
4942,-76.375,11.625,"(46, 68)"
4943,-76.375,11.875,"(47, 68)"
4944,-76.375,12.125,"(48, 68)"
4945,-76.375,12.375,"(49, 68)"
4946,-76.375,12.625,"(50, 68)"
4947,-76.375,12.875,"(51, 68)"
4948,-76.375,13.125,"(52, 68)"
4949,-76.375,13.375,"(53, 68)"
4950,-76.375,13.625,"(54, 68)"
4951,-76.375,13.875,"(55, 68)"
4952,-76.375,14.125,"(56, 68)"
4953,-76.375,14.375,"(57, 68)"
4954,-76.375,14.625,"(58, 68)"
4955,-76.375,14.875,"(59, 68)"
4956,-76.375,15.125,"(60, 68)"
4957,-76.375,15.375,"(61, 68)"
4958,-76.375,15.625,"(62, 68)"
4959,-76.375,15.875,"(63, 68)"
4960,-76.375,16.125,"(64, 68)"
4961,-76.375,16.375,"(65, 68)"
4962,-76.375,16.625,"(66, 68)"
4963,-76.375,16.875,"(67, 68)"
4964,-76.375,17.125,"(68, 68)"
4965,-76.375,17.375,"(69, 68)"
4966,-76.375,17.625,"(70, 68)"
4967,-76.375,17.875,"(71, 68)"
4968,-76.125,0.125,"(0, 69)"
4969,-76.125,0.375,"(1, 69)"
4970,-76.125,0.625,"(2, 69)"
4971,-76.125,0.875,"(3, 69)"
4972,-76.125,1.125,"(4, 69)"
4973,-76.125,1.375,"(5, 69)"
4974,-76.125,1.625,"(6, 69)"
4975,-76.125,1.875,"(7, 69)"
4976,-76.125,2.125,"(8, 69)"
4977,-76.125,2.375,"(9, 69)"
4978,-76.125,2.625,"(10, 69)"
4979,-76.125,2.875,"(11, 69)"
4980,-76.125,3.125,"(12, 69)"
4981,-76.125,3.375,"(13, 69)"
4982,-76.125,3.625,"(14, 69)"
4983,-76.125,3.875,"(15, 69)"
4984,-76.125,4.125,"(16, 69)"
4985,-76.125,4.375,"(17, 69)"
4986,-76.125,4.625,"(18, 69)"
4987,-76.125,4.875,"(19, 69)"
4988,-76.125,5.125,"(20, 69)"
4989,-76.125,5.375,"(21, 69)"
4990,-76.125,5.625,"(22, 69)"
4991,-76.125,5.875,"(23, 69)"
4992,-76.125,6.125,"(24, 69)"
4993,-76.125,6.375,"(25, 69)"
4994,-76.125,6.625,"(26, 69)"
4995,-76.125,6.875,"(27, 69)"
4996,-76.125,7.125,"(28, 69)"
4997,-76.125,7.375,"(29, 69)"
4998,-76.125,7.625,"(30, 69)"
4999,-76.125,7.875,"(31, 69)"
5000,-76.125,8.125,"(32, 69)"
5001,-76.125,8.375,"(33, 69)"
5002,-76.125,8.625,"(34, 69)"
5003,-76.125,8.875,"(35, 69)"
5004,-76.125,9.125,"(36, 69)"
5005,-76.125,9.375,"(37, 69)"
5006,-76.125,9.625,"(38, 69)"
5007,-76.125,9.875,"(39, 69)"
5008,-76.125,10.125,"(40, 69)"
5009,-76.125,10.375,"(41, 69)"
5010,-76.125,10.625,"(42, 69)"
5011,-76.125,10.875,"(43, 69)"
5012,-76.125,11.125,"(44, 69)"
5013,-76.125,11.375,"(45, 69)"
5014,-76.125,11.625,"(46, 69)"
5015,-76.125,11.875,"(47, 69)"
5016,-76.125,12.125,"(48, 69)"
5017,-76.125,12.375,"(49, 69)"
5018,-76.125,12.625,"(50, 69)"
5019,-76.125,12.875,"(51, 69)"
5020,-76.125,13.125,"(52, 69)"
5021,-76.125,13.375,"(53, 69)"
5022,-76.125,13.625,"(54, 69)"
5023,-76.125,13.875,"(55, 69)"
5024,-76.125,14.125,"(56, 69)"
5025,-76.125,14.375,"(57, 69)"
5026,-76.125,14.625,"(58, 69)"
5027,-76.125,14.875,"(59, 69)"
5028,-76.125,15.125,"(60, 69)"
5029,-76.125,15.375,"(61, 69)"
5030,-76.125,15.625,"(62, 69)"
5031,-76.125,15.875,"(63, 69)"
5032,-76.125,16.125,"(64, 69)"
5033,-76.125,16.375,"(65, 69)"
5034,-76.125,16.625,"(66, 69)"
5035,-76.125,16.875,"(67, 69)"
5036,-76.125,17.125,"(68, 69)"
5037,-76.125,17.375,"(69, 69)"
5038,-76.125,17.625,"(70, 69)"
5039,-76.125,17.875,"(71, 69)"
5040,-75.875,0.125,"(0, 70)"
5041,-75.875,0.375,"(1, 70)"
5042,-75.875,0.625,"(2, 70)"
5043,-75.875,0.875,"(3, 70)"
5044,-75.875,1.125,"(4, 70)"
5045,-75.875,1.375,"(5, 70)"
5046,-75.875,1.625,"(6, 70)"
5047,-75.875,1.875,"(7, 70)"
5048,-75.875,2.125,"(8, 70)"
5049,-75.875,2.375,"(9, 70)"
5050,-75.875,2.625,"(10, 70)"
5051,-75.875,2.875,"(11, 70)"
5052,-75.875,3.125,"(12, 70)"
5053,-75.875,3.375,"(13, 70)"
5054,-75.875,3.625,"(14, 70)"
5055,-75.875,3.875,"(15, 70)"
5056,-75.875,4.125,"(16, 70)"
5057,-75.875,4.375,"(17, 70)"
5058,-75.875,4.625,"(18, 70)"
5059,-75.875,4.875,"(19, 70)"
5060,-75.875,5.125,"(20, 70)"
5061,-75.875,5.375,"(21, 70)"
5062,-75.875,5.625,"(22, 70)"
5063,-75.875,5.875,"(23, 70)"
5064,-75.875,6.125,"(24, 70)"
5065,-75.875,6.375,"(25, 70)"
5066,-75.875,6.625,"(26, 70)"
5067,-75.875,6.875,"(27, 70)"
5068,-75.875,7.125,"(28, 70)"
5069,-75.875,7.375,"(29, 70)"
5070,-75.875,7.625,"(30, 70)"
5071,-75.875,7.875,"(31, 70)"
5072,-75.875,8.125,"(32, 70)"
5073,-75.875,8.375,"(33, 70)"
5074,-75.875,8.625,"(34, 70)"
5075,-75.875,8.875,"(35, 70)"
5076,-75.875,9.125,"(36, 70)"
5077,-75.875,9.375,"(37, 70)"
5078,-75.875,9.625,"(38, 70)"
5079,-75.875,9.875,"(39, 70)"
5080,-75.875,10.125,"(40, 70)"
5081,-75.875,10.375,"(41, 70)"
5082,-75.875,10.625,"(42, 70)"
5083,-75.875,10.875,"(43, 70)"
5084,-75.875,11.125,"(44, 70)"
5085,-75.875,11.375,"(45, 70)"
5086,-75.875,11.625,"(46, 70)"
5087,-75.875,11.875,"(47, 70)"
5088,-75.875,12.125,"(48, 70)"
5089,-75.875,12.375,"(49, 70)"
5090,-75.875,12.625,"(50, 70)"
5091,-75.875,12.875,"(51, 70)"
5092,-75.875,13.125,"(52, 70)"
5093,-75.875,13.375,"(53, 70)"
5094,-75.875,13.625,"(54, 70)"
5095,-75.875,13.875,"(55, 70)"
5096,-75.875,14.125,"(56, 70)"
5097,-75.875,14.375,"(57, 70)"
5098,-75.875,14.625,"(58, 70)"
5099,-75.875,14.875,"(59, 70)"
5100,-75.875,15.125,"(60, 70)"
5101,-75.875,15.375,"(61, 70)"
5102,-75.875,15.625,"(62, 70)"
5103,-75.875,15.875,"(63, 70)"
5104,-75.875,16.125,"(64, 70)"
5105,-75.875,16.375,"(65, 70)"
5106,-75.875,16.625,"(66, 70)"
5107,-75.875,16.875,"(67, 70)"
5108,-75.875,17.125,"(68, 70)"
5109,-75.875,17.375,"(69, 70)"
5110,-75.875,17.625,"(70, 70)"
5111,-75.875,17.875,"(71, 70)"
5112,-75.625,0.125,"(0, 71)"
5113,-75.625,0.375,"(1, 71)"
5114,-75.625,0.625,"(2, 71)"
5115,-75.625,0.875,"(3, 71)"
5116,-75.625,1.125,"(4, 71)"
5117,-75.625,1.375,"(5, 71)"
5118,-75.625,1.625,"(6, 71)"
5119,-75.625,1.875,"(7, 71)"
5120,-75.625,2.125,"(8, 71)"
5121,-75.625,2.375,"(9, 71)"
5122,-75.625,2.625,"(10, 71)"
5123,-75.625,2.875,"(11, 71)"
5124,-75.625,3.125,"(12, 71)"
5125,-75.625,3.375,"(13, 71)"
5126,-75.625,3.625,"(14, 71)"
5127,-75.625,3.875,"(15, 71)"
5128,-75.625,4.125,"(16, 71)"
5129,-75.625,4.375,"(17, 71)"
5130,-75.625,4.625,"(18, 71)"
5131,-75.625,4.875,"(19, 71)"
5132,-75.625,5.125,"(20, 71)"
5133,-75.625,5.375,"(21, 71)"
5134,-75.625,5.625,"(22, 71)"
5135,-75.625,5.875,"(23, 71)"
5136,-75.625,6.125,"(24, 71)"
5137,-75.625,6.375,"(25, 71)"
5138,-75.625,6.625,"(26, 71)"
5139,-75.625,6.875,"(27, 71)"
5140,-75.625,7.125,"(28, 71)"
5141,-75.625,7.375,"(29, 71)"
5142,-75.625,7.625,"(30, 71)"
5143,-75.625,7.875,"(31, 71)"
5144,-75.625,8.125,"(32, 71)"
5145,-75.625,8.375,"(33, 71)"
5146,-75.625,8.625,"(34, 71)"
5147,-75.625,8.875,"(35, 71)"
5148,-75.625,9.125,"(36, 71)"
5149,-75.625,9.375,"(37, 71)"
5150,-75.625,9.625,"(38, 71)"
5151,-75.625,9.875,"(39, 71)"
5152,-75.625,10.125,"(40, 71)"
5153,-75.625,10.375,"(41, 71)"
5154,-75.625,10.625,"(42, 71)"
5155,-75.625,10.875,"(43, 71)"
5156,-75.625,11.125,"(44, 71)"
5157,-75.625,11.375,"(45, 71)"
5158,-75.625,11.625,"(46, 71)"
5159,-75.625,11.875,"(47, 71)"
5160,-75.625,12.125,"(48, 71)"
5161,-75.625,12.375,"(49, 71)"
5162,-75.625,12.625,"(50, 71)"
5163,-75.625,12.875,"(51, 71)"
5164,-75.625,13.125,"(52, 71)"
5165,-75.625,13.375,"(53, 71)"
5166,-75.625,13.625,"(54, 71)"
5167,-75.625,13.875,"(55, 71)"
5168,-75.625,14.125,"(56, 71)"
5169,-75.625,14.375,"(57, 71)"
5170,-75.625,14.625,"(58, 71)"
5171,-75.625,14.875,"(59, 71)"
5172,-75.625,15.125,"(60, 71)"
5173,-75.625,15.375,"(61, 71)"
5174,-75.625,15.625,"(62, 71)"
5175,-75.625,15.875,"(63, 71)"
5176,-75.625,16.125,"(64, 71)"
5177,-75.625,16.375,"(65, 71)"
5178,-75.625,16.625,"(66, 71)"
5179,-75.625,16.875,"(67, 71)"
5180,-75.625,17.125,"(68, 71)"
5181,-75.625,17.375,"(69, 71)"
5182,-75.625,17.625,"(70, 71)"
5183,-75.625,17.875,"(71, 71)"
