idx,Longitude,Latitude
120,-83.125,14.875
120,-81.625,11.875
120,-77.625,11.625
120,-83.125,16.125
120,-78.125,4.125
120,-81.375,6.125
120,-76.125,13.125
120,-83.875,16.125
120,-78.625,12.625
120,-77.875,11.625
120,-85.375,4.125
120,-79.625,10.375
120,-76.875,12.375
120,-81.125,11.125
120,-79.125,16.875
120,-83.375,4.375
120,-83.625,3.125
120,-83.625,8.375
120,-76.375,12.125
120,-82.625,13.625
120,-77.625,11.625
120,-79.125,16.125
120,-82.125,13.125
120,-80.875,15.125
120,-79.625,2.125
120,-84.125,17.125
120,-79.625,7.125
120,-86.375,16.125
120,-85.875,16.875
120,-79.125,10.875
120,-84.375,9.125
120,-76.125,14.375
120,-83.125,15.125
120,-78.875,13.625
120,-79.875,17.625
120,-78.375,17.375
120,-80.375,13.625
120,-83.875,16.375
120,-75.625,10.875
120,-78.625,17.875
120,-83.125,10.875
120,-76.625,17.625
120,-82.625,11.875
120,-77.625,15.125
120,-77.875,10.875
120,-75.625,11.875
120,-81.125,14.375
120,-80.125,14.625
120,-78.375,12.125
121,-92.125,9.125
121,-90.625,1.125
121,-85.375,2.125
121,-90.875,0.375
121,-83.125,13.875
121,-89.875,8.875
121,-82.875,12.375
121,-91.125,12.375
121,-88.375,13.125
121,-91.875,4.875
121,-91.375,8.375
121,-91.625,2.375
121,-92.375,4.625
121,-89.875,3.625
121,-88.125,8.375
121,-91.125,11.375
121,-85.625,8.125
121,-87.125,2.125
121,-88.375,0.875
121,-87.875,7.625
121,-88.875,7.375
121,-89.375,5.875
121,-84.875,1.625
121,-85.125,3.125
121,-89.625,10.125
121,-85.875,4.875
121,-89.375,8.625
121,-83.125,13.375
121,-81.375,7.125
121,-87.875,5.875
121,-86.875,3.125
121,-84.875,8.875
121,-86.125,2.125
121,-82.125,12.125
121,-89.125,2.875
121,-89.125,6.625
121,-87.125,6.875
121,-85.375,8.375
121,-84.875,3.375
121,-84.625,2.875
121,-87.375,4.125
121,-82.375,1.375
121,-90.125,4.875
121,-85.375,6.125
121,-83.125,3.875
121,-83.625,0.625
121,-89.875,0.375
121,-78.375,13.125
121,-86.375,11.375
121,-83.375,17.625
121,-82.125,16.875
121,-87.875,8.625
121,-85.875,4.625
121,-77.375,13.875
121,-78.625,5.875
121,-81.125,0.125
121,-82.375,8.125
121,-78.625,15.375
121,-77.625,16.375
121,-83.125,8.125
121,-82.375,14.125
121,-83.125,5.625
121,-81.875,7.625
121,-79.625,16.875
121,-79.625,9.875
121,-81.875,16.125
121,-84.125,9.125
121,-85.375,4.625
121,-75.625,10.375
121,-77.125,14.875
121,-86.375,5.625
121,-78.375,17.625
121,-85.625,6.625
121,-81.375,2.125
121,-81.125,7.375
121,-78.875,16.375
121,-77.125,11.625
121,-78.875,10.375
121,-78.375,14.375
121,-79.125,9.875
121,-77.875,13.125
121,-76.375,11.375
121,-76.125,15.875
121,-83.125,17.375
121,-83.625,16.875
121,-81.625,7.625
121,-76.125,12.625
121,-77.125,14.375
121,-80.625,11.625
121,-79.375,11.875
121,-79.375,13.125
121,-76.125,15.375
121,-76.125,13.875
121,-83.125,11.875
121,-76.125,11.875
121,-77.875,15.125
121,-76.375,15.125
121,-79.625,17.125
121,-76.375,10.375
121,-92.375,12.375
121,-93.125,3.625
121,-91.625,5.625
121,-92.625,5.125
121,-91.125,12.375
121,-89.375,6.625
121,-89.625,3.875
121,-91.875,10.375
121,-85.875,7.875
121,-92.875,14.375
121,-91.375,11.875
121,-91.375,12.625
121,-91.375,9.125
121,-90.625,6.125
121,-90.375,4.125
121,-87.625,8.625
121,-90.875,13.875
121,-89.625,6.125
121,-85.625,2.875
121,-89.625,1.375
121,-87.125,2.875
121,-92.375,6.375
121,-89.125,5.625
121,-89.375,4.875
121,-87.125,12.375
121,-91.125,2.875
121,-88.125,11.875
121,-88.875,7.125
121,-86.875,4.625
121,-83.125,14.875
121,-88.125,1.125
121,-88.375,7.375
121,-81.375,17.125
121,-90.375,9.375
121,-92.875,6.625
121,-83.125,12.875
121,-86.625,2.875
121,-83.125,13.875
121,-79.625,17.625
121,-82.375,12.625
121,-86.875,8.625
121,-81.875,13.125
121,-86.375,9.125
121,-87.125,15.875
121,-80.125,7.125
121,-91.625,10.375
121,-83.125,16.625
121,-88.625,7.375
121,-91.375,9.375
121,-88.875,9.875
121,-84.625,6.125
121,-87.875,17.625
121,-88.375,5.125
121,-83.625,7.875
121,-84.375,9.375
121,-83.875,16.375
121,-83.875,17.375
121,-80.125,7.125
121,-84.625,5.625
121,-76.875,17.625
121,-82.625,16.125
121,-86.625,11.625
121,-80.125,15.625
121,-88.625,6.625
121,-78.125,16.625
121,-80.875,14.375
121,-80.875,15.625
121,-78.875,7.875
121,-85.125,16.875
121,-81.875,1.375
121,-77.375,3.875
121,-81.375,10.375
121,-80.875,17.125
121,-78.875,13.875
121,-83.375,16.875
121,-83.125,14.875
121,-81.625,11.875
121,-77.625,11.625
121,-83.125,16.125
121,-78.125,4.125
121,-81.375,6.125
121,-76.125,13.125
121,-83.875,16.125
121,-78.625,12.625
121,-77.625,11.625
121,-85.375,4.125
121,-79.625,10.375
121,-76.875,12.375
121,-81.125,11.125
121,-79.125,16.875
121,-83.625,4.125
121,-83.625,3.125
121,-83.625,8.375
121,-76.375,12.125
121,-82.625,13.625
121,-77.625,11.625
121,-79.125,16.125
121,-82.125,13.125
121,-80.875,15.125
121,-79.625,2.125
121,-84.125,17.125
121,-79.625,7.125
121,-86.375,16.125
121,-85.875,16.875
121,-79.625,11.125
121,-84.375,9.125
121,-76.125,14.375
121,-83.125,15.125
121,-78.625,13.625
121,-79.875,17.625
121,-78.375,17.375
121,-80.375,13.625
121,-83.875,16.375
121,-75.875,10.875
121,-78.875,17.375
121,-83.125,10.875
121,-76.625,17.625
121,-82.625,11.875
121,-77.625,15.125
121,-77.875,10.875
121,-75.875,12.125
121,-81.125,14.375
121,-80.125,14.625
121,-78.375,12.125
122,-92.125,9.125
122,-90.625,1.125
122,-85.375,2.125
122,-90.875,0.625
122,-83.125,13.875
122,-89.875,8.875
122,-82.625,12.375
122,-91.125,12.625
122,-88.375,13.125
122,-92.125,4.875
122,-91.375,8.375
122,-91.625,2.375
122,-92.375,5.125
122,-89.875,3.625
122,-88.125,8.375
122,-91.625,11.125
122,-85.625,8.125
122,-86.875,1.875
122,-88.125,0.875
122,-87.875,7.625
122,-88.625,7.375
122,-89.375,5.875
122,-84.875,1.625
122,-85.125,3.125
122,-89.625,10.125
122,-85.875,4.875
122,-89.125,8.625
122,-83.125,13.375
122,-81.375,7.125
122,-87.875,5.875
122,-86.875,3.125
122,-85.375,8.625
122,-86.125,2.125
122,-82.125,12.125
122,-89.125,2.875
122,-89.125,6.625
122,-87.625,6.625
122,-85.125,8.375
122,-84.875,3.375
122,-84.625,2.875
122,-87.375,4.125
122,-82.125,1.125
122,-90.125,4.875
122,-85.375,6.125
122,-83.125,3.875
122,-83.625,0.625
122,-89.875,0.375
122,-78.375,13.125
122,-86.375,11.375
122,-83.375,17.625
122,-82.125,16.875
122,-87.875,8.625
122,-85.875,4.625
122,-77.375,13.875
122,-78.625,5.875
122,-81.125,0.125
122,-82.375,8.125
122,-78.625,15.375
122,-77.625,16.375
122,-83.125,8.125
122,-82.375,14.125
122,-83.125,5.625
122,-81.875,7.625
122,-79.625,16.875
122,-79.625,9.875
122,-81.875,16.125
122,-84.125,9.125
122,-85.375,4.625
122,-75.625,10.375
122,-77.125,14.875
122,-86.375,5.625
122,-78.375,17.625
122,-85.625,6.625
122,-81.375,2.125
122,-81.125,7.375
122,-78.875,16.375
122,-77.125,11.625
122,-78.875,10.375
122,-78.375,14.375
122,-79.125,9.875
122,-77.875,13.125
122,-76.375,11.375
122,-75.875,16.125
122,-83.125,17.375
122,-83.625,16.875
122,-81.625,7.625
122,-75.625,12.625
122,-77.125,14.375
122,-80.625,11.625
122,-79.375,11.875
122,-79.375,13.125
122,-76.125,15.375
122,-76.125,13.875
122,-83.125,11.875
122,-75.875,11.875
122,-77.875,15.125
122,-76.625,15.625
122,-79.625,17.125
122,-76.375,10.125
122,-92.625,12.375
122,-93.125,3.625
122,-91.625,5.625
122,-92.625,5.125
122,-91.125,12.375
122,-89.375,6.625
122,-89.625,3.875
122,-92.125,10.125
122,-85.875,7.875
122,-92.625,14.375
122,-91.375,11.875
122,-91.375,12.625
122,-91.375,9.125
122,-90.625,6.125
122,-90.375,4.125
122,-87.625,8.625
122,-90.625,13.875
122,-89.625,6.125
122,-85.625,2.875
122,-89.625,1.375
122,-87.125,2.875
122,-92.375,6.375
122,-89.125,5.625
122,-89.375,4.875
122,-87.125,12.375
122,-91.125,2.875
122,-87.875,11.875
122,-88.875,7.125
122,-86.875,4.625
122,-83.125,14.875
122,-88.125,1.125
122,-88.375,7.375
122,-81.375,17.125
122,-90.625,9.875
122,-92.875,6.625
122,-83.125,12.875
122,-86.625,2.875
122,-83.125,13.875
122,-79.625,17.625
122,-82.375,12.625
122,-86.875,8.625
122,-81.875,13.125
122,-86.375,9.125
122,-87.125,16.125
122,-80.125,7.125
122,-91.625,10.375
122,-83.625,16.875
122,-88.125,7.125
122,-91.375,9.375
122,-88.875,9.875
122,-84.625,6.125
122,-87.875,17.625
122,-88.375,5.125
122,-83.625,7.625
122,-84.375,9.375
122,-83.875,16.375
122,-83.875,17.375
122,-80.125,7.125
122,-84.625,5.875
122,-76.875,17.625
122,-82.375,16.625
122,-86.625,11.625
122,-80.125,15.625
122,-88.625,6.625
122,-78.125,17.125
122,-80.875,14.375
122,-80.875,15.625
122,-79.625,7.875
122,-85.125,16.875
122,-81.875,1.375
122,-77.375,3.875
122,-81.375,10.375
122,-80.875,17.125
122,-78.875,13.875
122,-83.375,16.875
122,-83.125,14.875
122,-81.625,11.875
122,-77.625,11.625
122,-83.125,16.125
122,-78.125,4.125
122,-81.375,6.125
122,-76.125,13.125
122,-83.875,16.125
122,-78.625,12.625
122,-77.375,11.375
122,-85.375,4.125
122,-79.625,10.375
122,-76.875,12.375
122,-81.125,11.125
122,-79.125,16.875
122,-83.375,4.625
122,-83.625,3.125
122,-83.625,8.375
122,-76.375,12.125
122,-82.625,13.625
122,-77.625,11.625
122,-79.125,16.125
122,-82.125,13.125
122,-80.875,15.125
122,-79.625,2.125
122,-84.125,17.125
122,-79.625,7.125
122,-86.375,16.125
122,-85.875,16.875
122,-79.375,11.125
122,-84.375,9.125
122,-76.125,14.375
122,-83.125,15.125
122,-78.625,13.375
122,-79.875,17.625
122,-78.375,17.375
122,-80.375,13.625
122,-83.875,16.375
122,-75.875,10.625
122,-78.625,17.375
122,-83.125,10.875
122,-76.625,17.625
122,-82.625,11.875
122,-77.625,15.125
122,-77.875,10.875
122,-76.125,12.125
122,-81.125,14.375
122,-80.125,14.625
122,-78.375,12.125
123,-92.125,9.125
123,-90.625,0.875
123,-85.375,2.125
123,-90.625,0.875
123,-83.125,13.875
123,-89.875,8.875
123,-82.625,12.625
123,-91.125,12.625
123,-88.375,13.125
123,-92.375,4.875
123,-91.125,8.375
123,-91.625,2.375
123,-91.875,4.875
123,-89.875,3.625
123,-88.125,8.375
123,-91.375,11.375
123,-85.625,8.125
123,-86.625,2.125
123,-88.375,0.625
123,-87.875,7.625
123,-88.375,7.375
123,-89.375,5.875
123,-84.875,1.625
123,-85.125,3.125
123,-89.625,10.125
123,-85.875,4.875
123,-89.625,8.375
123,-83.125,13.375
123,-81.375,7.125
123,-87.875,5.875
123,-86.875,3.125
123,-84.625,8.625
123,-86.125,2.125
123,-82.125,12.125
123,-89.125,2.875
123,-89.125,6.625
123,-87.625,7.125
123,-85.875,8.375
123,-84.875,3.375
123,-84.625,2.875
123,-87.375,4.125
123,-82.375,0.875
123,-90.125,4.875
123,-85.375,6.125
123,-83.125,3.875
123,-83.625,0.625
123,-89.875,0.375
123,-78.375,13.125
123,-86.375,11.375
123,-83.375,17.625
123,-82.125,16.875
123,-87.875,8.625
123,-85.875,4.625
123,-77.375,13.875
123,-78.625,5.875
123,-81.125,0.125
123,-82.375,8.125
123,-78.625,15.375
123,-77.625,16.375
123,-83.125,8.125
123,-82.375,14.125
123,-83.125,5.625
123,-81.875,7.625
123,-79.625,16.875
123,-79.625,9.875
123,-81.875,16.125
123,-84.125,9.125
123,-85.375,4.625
123,-75.625,10.375
123,-77.125,14.875
123,-86.375,5.625
123,-78.375,17.625
123,-85.625,6.625
123,-81.375,2.125
123,-81.125,7.375
123,-78.875,16.375
123,-77.125,11.625
123,-78.875,10.375
123,-78.375,14.375
123,-79.125,9.875
123,-77.875,13.125
123,-76.375,11.375
123,-75.875,16.125
123,-83.125,17.375
123,-83.625,16.875
123,-81.625,7.625
123,-76.125,12.625
123,-77.125,14.375
123,-80.625,11.625
123,-79.375,11.875
123,-79.375,13.125
123,-76.125,15.375
123,-76.125,13.875
123,-83.125,11.875
123,-76.375,11.875
123,-77.875,15.125
123,-76.625,15.375
123,-79.625,17.125
123,-76.375,9.875
123,-92.375,12.375
123,-93.125,3.625
123,-91.625,5.625
123,-92.625,5.125
123,-91.125,12.375
123,-89.375,6.625
123,-89.625,3.875
123,-92.125,10.375
123,-85.875,7.875
123,-92.625,14.625
123,-91.375,11.875
123,-91.375,12.625
123,-91.375,9.125
123,-90.625,6.125
123,-90.375,4.125
123,-87.625,8.625
123,-91.125,13.625
123,-89.625,6.125
123,-85.625,2.875
123,-89.625,1.375
123,-87.125,2.875
123,-92.375,6.375
123,-89.125,5.625
123,-89.375,4.875
123,-87.125,12.125
123,-91.125,2.875
123,-87.875,11.625
123,-88.875,7.125
123,-86.875,4.625
123,-83.125,14.875
123,-88.125,1.125
123,-88.375,7.375
123,-81.375,17.125
123,-90.125,9.625
123,-92.875,6.625
123,-83.125,12.875
123,-86.625,2.875
123,-83.125,13.875
123,-79.625,17.625
123,-82.375,12.625
123,-86.875,8.625
123,-81.875,13.125
123,-86.375,9.125
123,-87.375,15.875
123,-80.125,7.125
123,-91.625,10.375
123,-83.625,17.125
123,-88.375,7.375
123,-91.375,9.375
123,-88.875,9.875
123,-84.625,6.125
123,-88.125,17.875
123,-88.375,5.125
123,-84.125,7.375
123,-84.375,9.375
123,-83.875,16.375
123,-83.875,17.375
123,-80.125,7.125
123,-84.375,6.125
123,-76.875,17.625
123,-82.375,16.375
123,-86.625,11.625
123,-80.125,15.625
123,-88.625,6.625
123,-78.125,16.625
123,-80.875,14.375
123,-80.875,15.625
123,-79.375,7.875
123,-85.125,16.875
123,-81.875,1.375
123,-77.375,3.875
123,-81.375,10.375
123,-80.875,17.125
123,-78.875,13.875
123,-83.375,16.875
123,-83.125,14.875
123,-81.625,11.875
123,-77.625,11.625
123,-83.125,16.125
123,-78.125,4.125
123,-81.375,6.125
123,-76.125,13.125
123,-83.875,16.125
123,-78.625,12.625
123,-77.375,11.875
123,-85.375,4.125
123,-79.625,10.375
123,-76.875,12.375
123,-81.125,11.125
123,-79.125,16.875
123,-83.875,4.875
123,-83.625,3.125
123,-83.625,8.375
123,-76.375,12.125
123,-82.625,13.625
123,-77.625,11.625
123,-79.125,16.125
123,-82.125,13.125
123,-80.875,15.125
123,-79.625,2.125
123,-84.125,17.125
123,-79.625,7.125
123,-86.375,16.125
123,-85.875,16.875
123,-79.625,10.875
123,-84.375,9.125
123,-76.125,14.375
123,-83.125,15.125
123,-78.375,13.875
123,-79.875,17.625
123,-78.375,17.375
123,-80.375,13.625
123,-83.875,16.375
123,-76.125,10.625
123,-78.125,17.625
123,-83.125,10.875
123,-76.625,17.625
123,-82.625,11.875
123,-77.625,15.125
123,-77.875,10.875
123,-75.875,12.125
123,-81.125,14.375
123,-80.125,14.625
123,-78.375,12.125
124,-92.125,9.375
124,-90.875,0.875
124,-85.125,2.125
124,-90.125,0.625
124,-83.125,13.625
124,-90.125,8.875
124,-82.375,12.625
124,-90.875,12.125
124,-88.125,13.125
124,-92.375,4.375
124,-90.875,8.375
124,-91.375,2.375
124,-92.125,4.875
124,-89.625,3.625
124,-87.875,8.375
124,-91.125,11.125
124,-85.625,7.875
124,-86.625,2.125
124,-87.625,0.625
124,-87.875,7.875
124,-88.375,7.625
124,-89.375,5.625
124,-84.875,1.875
124,-84.875,3.125
124,-89.625,10.375
124,-85.625,4.875
124,-89.625,8.375
124,-83.125,13.125
124,-81.125,7.125
124,-88.125,5.875
124,-87.125,3.125
124,-84.625,8.375
124,-86.125,1.875
124,-81.875,12.125
124,-89.125,2.625
124,-89.125,6.875
124,-87.625,6.625
124,-85.375,8.625
124,-84.875,3.375
124,-84.625,2.875
124,-87.125,4.125
124,-82.625,0.875
124,-90.125,5.125
124,-85.625,6.125
124,-83.125,3.875
124,-83.875,0.625
124,-90.125,0.375
124,-78.375,13.375
124,-86.375,11.625
124,-83.125,17.625
124,-82.375,16.875
124,-88.125,8.625
124,-86.125,4.625
124,-77.375,13.625
124,-78.625,6.125
124,-81.125,0.125
124,-82.625,8.125
124,-78.625,15.375
124,-77.875,16.375
124,-83.375,8.125
124,-82.375,13.875
124,-83.375,5.625
124,-82.125,7.625
124,-79.625,16.875
124,-79.625,9.875
124,-82.125,16.125
124,-84.375,9.125
124,-85.625,4.625
124,-75.625,10.625
124,-77.125,14.625
124,-86.625,5.625
124,-78.125,17.625
124,-85.875,6.625
124,-81.625,2.125
124,-81.375,7.375
124,-78.875,16.375
124,-77.375,11.625
124,-78.875,10.375
124,-78.375,14.375
124,-79.375,9.875
124,-78.125,13.125
124,-76.125,11.375
124,-76.125,16.125
124,-83.375,17.375
124,-83.875,16.875
124,-81.625,7.875
124,-75.875,12.875
124,-77.125,14.125
124,-80.625,11.875
124,-79.625,11.875
124,-79.625,13.125
124,-76.125,15.375
124,-76.125,13.875
124,-83.125,11.875
124,-76.125,11.625
124,-78.125,15.125
124,-76.625,15.125
124,-79.625,16.875
124,-76.375,10.625
124,-92.125,12.375
124,-93.125,3.375
124,-91.625,5.875
124,-92.625,4.875
124,-91.125,12.125
124,-89.125,6.625
124,-89.375,3.875
124,-92.125,9.875
124,-85.875,7.625
124,-92.375,14.625
124,-91.375,11.875
124,-91.375,12.625
124,-91.375,9.125
124,-90.625,5.875
124,-90.375,3.875
124,-87.375,8.625
124,-90.875,13.875
124,-89.625,5.875
124,-85.625,3.125
124,-89.625,1.125
124,-86.875,2.875
124,-92.375,6.375
124,-89.125,5.375
124,-89.375,4.875
124,-86.875,12.125
124,-91.375,2.875
124,-88.375,11.875
124,-89.125,7.125
124,-86.625,4.625
124,-83.125,14.625
124,-88.125,0.875
124,-88.375,7.375
124,-81.125,17.125
124,-90.125,9.625
124,-93.125,6.625
124,-83.125,12.625
124,-86.375,2.875
124,-83.125,13.625
124,-79.375,17.625
124,-82.125,12.625
124,-86.875,8.625
124,-81.625,13.125
124,-86.375,9.125
124,-87.625,16.125
124,-80.125,7.375
124,-91.625,10.125
124,-83.375,17.125
124,-88.375,7.375
124,-91.625,9.375
124,-89.125,9.875
124,-84.875,6.125
124,-88.125,17.375
124,-88.625,5.125
124,-83.875,6.875
124,-84.375,9.375
124,-83.875,16.375
124,-83.875,17.375
124,-80.375,7.125
124,-84.375,6.125
124,-76.875,17.625
124,-82.375,16.625
124,-86.625,11.875
124,-79.875,15.625
124,-88.875,6.625
124,-78.375,16.875
124,-80.875,14.125
124,-80.625,15.625
124,-79.625,8.375
124,-85.125,16.875
124,-81.875,1.375
124,-77.625,3.875
124,-81.375,10.125
124,-80.625,17.125
124,-78.875,14.125
124,-83.625,16.875
124,-83.125,14.625
124,-81.625,12.125
124,-77.625,11.375
124,-83.125,15.875
124,-78.375,4.125
124,-81.375,6.125
124,-75.875,13.125
124,-84.125,16.125
124,-78.375,12.625
124,-77.375,11.875
124,-85.375,4.125
124,-79.375,10.375
124,-76.875,12.125
124,-81.125,11.375
124,-78.875,16.875
124,-83.625,4.375
124,-83.875,3.125
124,-83.875,8.375
124,-76.375,11.875
124,-82.625,13.375
124,-77.375,11.625
124,-78.875,16.125
124,-82.125,12.875
124,-80.625,15.125
124,-79.625,2.125
124,-84.375,17.125
124,-79.625,7.125
124,-86.375,15.875
124,-86.125,16.875
124,-79.375,10.875
124,-84.375,9.375
124,-76.125,14.125
124,-83.125,14.875
124,-78.625,13.625
124,-79.625,17.625
124,-78.625,17.375
124,-80.125,13.625
124,-84.125,16.375
124,-75.875,11.125
124,-78.375,17.375
124,-83.125,10.875
124,-76.625,17.625
124,-82.875,11.875
124,-77.625,15.375
124,-78.125,10.875
124,-75.625,12.125
124,-81.125,14.625
124,-80.375,14.625
124,-78.625,12.125
125,-92.125,9.375
125,-90.875,1.125
125,-85.125,2.125
125,-90.375,0.625
125,-83.125,13.625
125,-90.125,8.875
125,-82.375,13.125
125,-91.125,12.125
125,-88.125,13.125
125,-92.375,4.375
125,-90.625,8.625
125,-91.375,2.375
125,-92.125,4.625
125,-89.625,3.625
125,-87.875,8.375
125,-91.625,10.875
125,-85.625,7.875
125,-86.875,2.125
125,-87.875,0.125
125,-87.875,7.875
125,-88.375,7.375
125,-89.375,5.625
125,-84.875,1.875
125,-84.875,3.125
125,-89.625,10.375
125,-85.625,4.875
125,-89.375,8.625
125,-83.125,13.125
125,-81.125,7.125
125,-88.125,5.875
125,-87.125,3.125
125,-84.625,8.375
125,-86.125,1.875
125,-81.875,12.125
125,-89.125,2.625
125,-89.125,6.875
125,-87.875,6.625
125,-85.875,8.375
125,-84.875,3.375
125,-84.625,2.875
125,-87.125,4.125
125,-82.625,1.125
125,-90.125,5.125
125,-85.625,6.125
125,-83.125,3.875
125,-83.875,0.625
125,-90.125,0.375
125,-78.375,13.375
125,-86.375,11.625
125,-83.125,17.625
125,-82.375,16.875
125,-88.125,8.625
125,-86.125,4.625
125,-77.375,13.625
125,-78.625,6.125
125,-81.125,0.125
125,-82.625,8.125
125,-78.625,15.375
125,-77.875,16.375
125,-83.375,8.125
125,-82.375,13.875
125,-83.375,5.625
125,-82.125,7.625
125,-79.625,16.875
125,-79.625,9.875
125,-82.125,16.125
125,-84.375,9.125
125,-85.625,4.625
125,-75.625,10.625
125,-77.125,14.625
125,-86.625,5.625
125,-78.125,17.625
125,-85.875,6.625
125,-81.625,2.125
125,-81.375,7.375
125,-78.875,16.375
125,-77.375,11.625
125,-78.875,10.375
125,-78.375,14.375
125,-79.375,9.875
125,-78.125,13.125
125,-76.125,11.375
125,-75.875,15.875
125,-83.375,17.375
125,-83.875,16.875
125,-81.625,7.875
125,-76.125,12.375
125,-77.125,14.125
125,-80.625,11.875
125,-79.625,11.875
125,-79.625,13.125
125,-76.125,15.375
125,-76.125,13.875
125,-83.125,11.875
125,-76.375,11.625
125,-78.125,15.125
125,-76.875,15.125
125,-79.625,16.875
125,-76.625,10.125
125,-92.125,12.125
125,-93.125,3.375
125,-91.625,5.875
125,-92.625,4.875
125,-91.125,12.125
125,-89.125,6.625
125,-89.375,3.875
125,-92.125,9.875
125,-85.875,7.625
125,-92.375,14.625
125,-91.375,11.875
125,-91.375,12.625
125,-91.375,9.125
125,-90.625,5.875
125,-90.375,3.875
125,-87.375,8.625
125,-90.625,13.875
125,-89.625,5.875
125,-85.625,3.125
125,-89.625,1.125
125,-86.875,2.875
125,-92.375,6.375
125,-89.125,5.375
125,-89.375,4.875
125,-87.125,12.375
125,-91.375,2.875
125,-87.625,11.875
125,-89.125,7.125
125,-86.625,4.625
125,-83.125,14.625
125,-88.125,0.875
125,-88.375,7.375
125,-81.125,17.125
125,-90.375,9.875
125,-93.125,6.625
125,-83.125,12.625
125,-86.375,2.875
125,-83.125,13.625
125,-79.375,17.625
125,-82.125,12.625
125,-86.875,8.625
125,-81.625,13.125
125,-86.375,9.125
125,-87.125,16.125
125,-80.125,7.375
125,-91.625,10.125
125,-83.375,16.875
125,-88.125,7.875
125,-91.625,9.375
125,-89.125,9.875
125,-84.875,6.125
125,-88.125,17.625
125,-88.625,5.125
125,-83.625,7.375
125,-84.375,9.375
125,-83.875,16.375
125,-83.875,17.375
125,-80.375,7.125
125,-84.875,6.125
125,-76.875,17.625
125,-82.375,16.625
125,-86.625,11.875
125,-79.875,15.625
125,-88.875,6.625
125,-78.625,16.625
125,-80.875,14.125
125,-80.625,15.625
125,-79.625,8.375
125,-85.125,16.875
125,-81.875,1.375
125,-77.625,3.875
125,-81.375,10.125
125,-80.625,17.125
125,-78.875,14.125
125,-83.625,16.875
125,-83.125,14.625
125,-81.625,12.125
125,-77.625,11.375
125,-83.125,15.875
125,-78.375,4.125
125,-81.375,6.125
125,-75.875,13.125
125,-84.125,16.125
125,-78.375,12.625
125,-77.375,12.125
125,-85.375,4.125
125,-79.375,10.375
125,-76.875,12.125
125,-81.125,11.375
125,-78.875,16.875
125,-83.625,4.375
125,-83.875,3.125
125,-83.875,8.375
125,-76.375,11.875
125,-82.625,13.375
125,-77.375,11.625
125,-78.875,16.125
125,-82.125,12.875
125,-80.625,15.125
125,-79.625,2.125
125,-84.375,17.125
125,-79.625,7.125
125,-86.375,15.875
125,-86.125,16.875
125,-79.625,10.875
125,-84.375,9.375
125,-76.125,14.125
125,-83.125,14.875
125,-78.375,14.125
125,-79.625,17.625
125,-78.625,17.375
125,-80.125,13.625
125,-84.125,16.375
125,-76.125,11.625
125,-78.375,17.375
125,-83.125,10.875
125,-76.625,17.625
125,-82.875,11.875
125,-77.625,15.375
125,-78.125,10.875
125,-75.625,12.375
125,-81.125,14.625
125,-80.375,14.625
125,-78.625,12.125
126,-92.125,9.375
126,-91.125,0.875
126,-85.125,2.125
126,-90.125,1.125
126,-83.125,13.625
126,-90.125,8.875
126,-82.125,13.375
126,-91.875,12.125
126,-88.125,13.125
126,-92.375,4.375
126,-90.375,8.625
126,-91.375,2.375
126,-91.875,4.625
126,-89.625,3.625
126,-87.875,8.375
126,-91.625,11.375
126,-85.625,7.875
126,-86.875,1.625
126,-87.875,0.125
126,-87.875,7.875
126,-88.375,7.375
126,-89.375,5.625
126,-84.875,1.875
126,-84.875,3.125
126,-89.625,10.375
126,-85.625,4.875
126,-90.125,8.625
126,-83.125,13.125
126,-81.125,7.125
126,-88.125,5.875
126,-87.125,3.125
126,-84.625,8.875
126,-86.125,1.875
126,-81.875,12.125
126,-89.125,2.625
126,-89.125,6.875
126,-87.625,7.125
126,-85.875,8.125
126,-84.875,3.375
126,-84.625,2.875
126,-87.125,4.125
126,-82.875,0.625
126,-90.125,5.125
126,-85.625,6.125
126,-83.125,3.875
126,-83.875,0.625
126,-90.125,0.375
126,-78.375,13.375
126,-86.375,11.625
126,-83.125,17.625
126,-82.375,16.875
126,-88.125,8.625
126,-86.125,4.625
126,-77.375,13.625
126,-78.625,6.125
126,-81.125,0.125
126,-82.625,8.125
126,-78.625,15.375
126,-77.875,16.375
126,-83.375,8.125
126,-82.375,13.875
126,-83.375,5.625
126,-82.125,7.625
126,-79.625,16.875
126,-79.625,9.875
126,-82.125,16.125
126,-84.375,9.125
126,-85.625,4.625
126,-75.625,10.625
126,-77.125,14.625
126,-86.625,5.625
126,-78.125,17.625
126,-85.875,6.625
126,-81.625,2.125
126,-81.375,7.375
126,-78.875,16.375
126,-77.375,11.625
126,-78.875,10.375
126,-78.375,14.375
126,-79.375,9.875
126,-78.125,13.125
126,-76.125,11.375
126,-75.625,15.875
126,-83.375,17.375
126,-83.875,16.875
126,-81.625,7.875
126,-76.125,12.875
126,-77.125,14.125
126,-80.625,11.875
126,-79.625,11.875
126,-79.625,13.125
126,-76.125,15.375
126,-76.125,13.875
126,-83.125,11.875
126,-75.875,11.375
126,-78.125,15.125
126,-77.125,15.625
126,-79.625,16.875
126,-76.875,10.375
126,-92.125,12.125
126,-93.125,3.375
126,-91.625,5.875
126,-92.625,4.875
126,-91.125,12.125
126,-89.125,6.625
126,-89.375,3.875
126,-91.875,10.125
